Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
59.3436691,50,1504,0.194293719,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.88521895,13.90771946,2,6,15,17
60.08804747,50,1532,0.122530643,.OP1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.20402049,14.20610726,2,6,15,17
62.82495963,50,1616,0.243919638,.OP1,1,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.65415362,14.5249088,2,6,15,17
0.735645177,80,7,0.658831864,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.604302264,80,24,0.16362794,.OP1,1,0,1,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333898549,0,0,0,0
1.943835346,80,39,0.126018353,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.667797098,0,0,0,0
3.160903982,80,72,0.15012639,.OP1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.568831036,1.001695647,0,1,0,0
4.288236305,80,86,0.13916038,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568831036,1.570526684,0,1,0,7
4.745538171,80,113,0.130597397,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.694957547,2.13935772,0,1,0,7
5.735481342,80,150,0.161621215,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.013885353,2.265484231,1,1,0,7
8.098078517,80,172,0.156026252,.OP1,1,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375239625,2.584412037,1,1,0,7
10.16949697,80,213,0.183258913,.OP1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.774014468,2.945766309,1,1,0,7
10.75582545,80,255,0.157641561,.OP1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.774014468,3.344541152,1,1,0,7
11.96709599,80,267,0.160826195,.OP1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.774014468,3.743315996,1,1,0,7
12.89335912,80,288,0.346953526,.OP1,0,0,0,1,Kicked Infield,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.882680314,4.14209084,1,2,0,7
13.41788694,80,318,0.143754825,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.882680314,4.250756686,1,2,0,10
14.67745697,80,329,0.27606505,.OP1,1,1,0,0,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1.882680314,4.359422531,1,2,0,10
16.44322804,80,350,0.202231667,.OP1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.140545294,4.468088377,1,2,3,10
16.44322804,80,382,0.164394567,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.532533829,4.725953357,2,2,3,10
17.80777591,80,427,0.188545734,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.156800625,5.117941892,2,3,3,10
19.10792107,80,441,0.444387037,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.156800625,5.476733119,2,3,3,13
19.77514809,80,456,0.244679391,.OP1,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.346686972,5.835524345,2,3,3,13
20.26450012,80,471,0.142542017,.OP1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.452031289,6.025410692,2,3,3,13
21.80296031,80,489,0.196291763,.OP1,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619476924,6.130755009,2,3,3,13
22.26416125,80,510,0.342671945,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.771339255,6.298200644,2,3,3,13
24.24774241,80,549,0.373357124,.OP1,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.610982998,6.450062975,2,3,3,13
28.22826226,80,670,0.19949392,.OP1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.780659187,6.941548784,3,3,3,13
