,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
1656,Bath Rugby,3.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,25.0,133.0,129.0,543.0,0.0,7.0,23.0,9.0,10.0,1.0,0.953,0.0,0.0,0,11.0,242,14,0.945,8.0,2.0,0.0,7.0,0,7.0,1.0,1.0,12.0,0.875,13,1,0,A Small,1,25 ,1.0,10.0,5
1657,Leicester Tigers,2.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,24.0,183.0,156.0,512.0,0.0,2.0,14.0,7.0,12.0,1.0,0.9690000000000001,0.0,0.0,0,16.0,169,23,0.88,7.0,0.0,2.0,8.0,0,12.0,1.0,1.0,7.0,0.9229999999999999,5,0,0,A Small,0, 21,0.0,7.0,13
1658,Harlequins,3.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,1.0,0.0,37.0,105.0,81.0,484.0,0.0,7.0,13.0,8.0,49.0,50.0,0.98,0.0,0.0,0,14.0,118,10,0.922,14.0,0.0,1.0,11.0,0,8.0,0.0,0.0,11.0,1.0,13,0,0,T Wigglesworth,1,32 ,1.0,14.0,13
1659,Wasps,1.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,26.0,112.0,117.0,617.0,0.0,8.0,10.0,4.0,78.0,80.0,0.975,0.0,0.0,0,25.0,87,15,0.853,11.0,1.0,0.0,14.0,0,11.0,0.0,0.0,8.0,1.0,13,0,0,T Wigglesworth,0, 10,0.0,12.0,13
1660,Newcastle Falcons,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,27.0,110.0,99.0,389.0,0.0,4.0,5.0,4.0,74.0,81.0,0.914,0.0,0.0,0,15.0,65,10,0.867,10.0,2.0,2.0,10.0,0,8.0,6.0,5.0,9.0,0.5710000000000001,11,0,0,RS Debney,1,8 ,0.0,12.0,11
1661,London Irish,3.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,31.0,101.0,58.0,292.0,0.0,3.0,10.0,5.0,42.0,44.0,0.955,0.0,0.0,0,15.0,117,5,0.9590000000000001,10.0,2.0,2.0,10.0,0,9.0,5.0,6.0,8.0,0.643,11,0,0,RS Debney,0, 24,1.0,12.0,11
1662,Saracens,2.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,34.0,112.0,90.0,401.0,0.0,5.0,11.0,10.0,56.0,59.0,0.9490000000000001,0.0,0.0,0,12.0,111,8,0.9329999999999999,11.0,0.0,4.0,10.0,0,12.0,4.0,2.0,11.0,0.75,9,1,0,S Davey,1,21 ,0.0,11.0,12
1663,Gloucester Rugby,3.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,28.0,129.0,93.0,495.0,0.0,5.0,8.0,7.0,53.0,59.0,0.898,0.0,0.0,0,17.0,95,11,0.8959999999999999,10.0,4.0,0.0,11.0,0,11.0,2.0,4.0,12.0,0.846,12,0,0,S Davey,0, 25,1.0,14.0,9
1664,Gloucester Rugby,5.0,4.0,5.0,80.0,1.0,1.0,100.0,0.833,1.0,0.0,23.0,111.0,65.0,421.0,0.0,6.0,4.0,7.0,46.0,50.0,0.92,1.0,1.0,1,14.0,146,17,0.8959999999999999,8.0,0.0,0.0,13.0,1,14.0,3.0,2.0,7.0,0.8240000000000001,13,1,0,A Small,1,39 ,1.0,8.0,10
1665,Bristol Rugby,1.0,1.0,1.0,100.0,1.0,2.0,50.0,0.667,0.0,0.0,28.0,157.0,121.0,395.0,0.0,4.0,15.0,9.0,94.0,96.0,0.9790000000000001,2.0,2.0,1,13.0,71,4,0.9470000000000001,13.0,0.0,0.0,8.0,1,7.0,2.0,3.0,14.0,0.778,10,0,0,A Small,0, 10,0.0,13.0,13
1666,Worcester Warriors,2.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,20.0,111.0,81.0,308.0,0.0,4.0,9.0,9.0,63.0,65.0,0.9690000000000001,0.0,0.0,0,14.0,111,6,0.9490000000000001,9.0,0.0,1.0,7.0,0,9.0,3.0,3.0,12.0,0.75,16,0,0,M Fox,1,26 ,1.0,9.0,10
1667,Newcastle Falcons,1.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,24.0,94.0,98.0,269.0,0.0,1.0,6.0,10.0,75.0,82.0,0.915,0.0,0.0,0,13.0,94,10,0.904,7.0,1.0,0.0,9.0,0,12.0,3.0,3.0,9.0,0.8,10,0,0,M Fox,0, 11,0.0,8.0,16
1668,Northampton Saints,3.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,1.0,0.0,19.0,139.0,119.0,522.0,0.0,7.0,13.0,11.0,85.0,87.0,0.977,0.0,0.0,0,11.0,98,12,0.8909999999999999,6.0,0.0,1.0,8.0,0,3.0,2.0,1.0,7.0,0.6,9,0,0,DM Rose,1,28 ,3.0,6.0,6
1669,Bath Rugby,3.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,18.0,118.0,91.0,482.0,0.0,7.0,12.0,6.0,65.0,67.0,0.97,0.0,0.0,0,13.0,134,12,0.9179999999999999,8.0,1.0,0.0,6.0,0,7.0,1.0,2.0,3.0,0.875,6,0,0,DM Rose,0, 28,3.0,9.0,9
1670,Leicester Tigers,3.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,33.0,98.0,66.0,295.0,0.0,2.0,5.0,5.0,48.0,52.0,0.9229999999999999,0.0,0.0,0,11.0,173,18,0.9059999999999999,10.0,1.0,0.0,10.0,0,12.0,1.0,3.0,9.0,0.9229999999999999,13,0,0,S Davey,1,27 ,1.0,11.0,6
1671,Harlequins,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,22.0,159.0,144.0,555.0,0.0,6.0,16.0,16.0,97.0,10.0,0.9420000000000001,0.0,0.0,0,21.0,75,5,0.938,10.0,0.0,1.0,10.0,0,9.0,3.0,1.0,12.0,0.75,6,0,0,S Davey,0, 14,0.0,10.0,13
1672,London Irish,3.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,33.0,120.0,86.0,494.0,0.0,7.0,13.0,11.0,51.0,55.0,0.927,0.0,0.0,0,14.0,92,17,0.8440000000000001,6.0,0.0,2.0,7.0,0,12.0,3.0,2.0,11.0,0.8,11,1,0,T Wigglesworth,1,27 ,1.0,6.0,11
1673,Saracens,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,31.0,116.0,84.0,495.0,0.0,6.0,17.0,7.0,55.0,60.0,0.917,0.0,0.0,0,13.0,99,13,0.884,7.0,2.0,0.0,6.0,0,11.0,2.0,3.0,12.0,0.846,11,1,0,T Wigglesworth,0, 14,0.0,9.0,11
1674,Wasps,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,36.0,38.0,65.0,180.0,0.0,0.0,0.0,1.0,59.0,60.0,0.983,0.0,0.0,0,9.0,101,6,0.9440000000000001,16.0,3.0,1.0,9.0,0,14.0,3.0,1.0,10.0,0.8240000000000001,8,1,0,RTE Maybank,1,12 ,0.0,19.0,12
1675,Sale Sharks,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,36.0,70.0,80.0,207.0,0.0,1.0,6.0,2.0,75.0,77.0,0.9740000000000001,0.0,0.0,0,18.0,75,0,1.0,9.0,1.0,3.0,16.0,0,10.0,1.0,3.0,14.0,0.909,12,1,0,RTE Maybank,0, 13,1.0,10.0,8
1676,Sale Sharks,3.0,3.0,3.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,49.0,92.0,82.0,302.0,0.0,5.0,6.0,4.0,66.0,70.0,0.943,0.0,0.0,0,10.0,148,10,0.937,7.0,1.0,0.0,9.0,0,10.0,1.0,3.0,10.0,0.909,10,1,0,CR White,1,27 ,1.0,8.0,8
1677,Leicester Tigers,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,42.0,153.0,122.0,432.0,0.0,0.0,10.0,8.0,87.0,91.0,0.956,0.0,0.0,0,18.0,92,6,0.9390000000000001,9.0,0.0,1.0,7.0,0,10.0,3.0,1.0,10.0,0.769,8,0,0,CR White,0, 13,0.0,9.0,10
1678,Newcastle Falcons,2.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,0.0,1.0,41.0,110.0,90.0,401.0,0.0,8.0,19.0,8.0,66.0,70.0,0.943,5.0,5.0,1,19.0,137,6,0.958,5.0,0.0,0.0,8.0,1,13.0,1.0,1.0,15.0,0.929,11,1,0,A Small,1,17 ,0.0,5.0,5
1679,Wasps,1.0,0.0,1.0,0.0,6.0,6.0,100.0,0.857,0.0,2.0,47.0,105.0,115.0,374.0,0.0,1.0,6.0,11.0,96.0,99.0,0.97,7.0,7.0,1,11.0,104,20,0.8390000000000001,8.0,0.0,0.0,5.0,1,15.0,1.0,1.0,13.0,0.938,5,0,0,A Small,0, 23,1.0,8.0,11
1680,Gloucester Rugby,4.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,42.0,150.0,88.0,517.0,0.0,10.0,13.0,9.0,49.0,51.0,0.961,0.0,0.0,0,16.0,125,14,0.899,13.0,1.0,3.0,6.0,0,5.0,7.0,7.0,8.0,0.41700000000000004,5,0,0,RS Debney,1,33 ,1.0,14.0,14
1681,Northampton Saints,1.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,35.0,117.0,108.0,641.0,0.0,8.0,14.0,15.0,55.0,59.0,0.932,0.0,0.0,0,18.0,95,13,0.88,6.0,3.0,1.0,13.0,0,8.0,7.0,7.0,5.0,0.5329999999999999,14,0,0,RS Debney,0, 10,0.0,9.0,5
1682,Bristol Rugby,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,29.0,135.0,118.0,321.0,0.0,2.0,16.0,6.0,91.0,96.0,0.948,0.0,0.0,0,13.0,77,13,0.856,9.0,2.0,0.0,7.0,0,10.0,2.0,4.0,11.0,0.833,9,0,0,W Barnes,1,13 ,0.0,11.0,10
1683,London Irish,2.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,26.0,82.0,61.0,347.0,0.0,4.0,13.0,8.0,41.0,45.0,0.9109999999999999,0.0,0.0,0,20.0,163,16,0.9109999999999999,7.0,0.0,2.0,9.0,0,11.0,4.0,2.0,10.0,0.733,10,0,0,W Barnes,0, 18,1.0,7.0,9
1684,Harlequins,2.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,39.0,116.0,102.0,336.0,0.0,1.0,13.0,4.0,75.0,75.0,1.0,0.0,0.0,0,7.0,116,15,0.885,8.0,1.0,0.0,5.0,0,12.0,5.0,0.0,12.0,0.706,9,0,0,M Fox,1,21 ,1.0,9.0,14
1685,Bath Rugby,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,28.0,140.0,118.0,456.0,0.0,7.0,16.0,7.0,71.0,75.0,0.9470000000000001,0.0,0.0,0,18.0,114,12,0.905,5.0,0.0,1.0,8.0,0,12.0,0.0,5.0,12.0,1.0,14,0,0,M Fox,0, 14,0.0,5.0,9
1686,Saracens,3.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,33.0,131.0,106.0,422.0,0.0,3.0,6.0,5.0,81.0,83.0,0.976,0.0,0.0,0,11.0,96,6,0.941,11.0,3.0,0.0,7.0,0,10.0,1.0,1.0,7.0,0.909,7,0,0,S Davey,1,23 ,1.0,14.0,9
1687,Worcester Warriors,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,27.0,94.0,71.0,318.0,0.0,4.0,6.0,5.0,54.0,56.0,0.9640000000000001,0.0,0.0,0,16.0,122,7,0.946,7.0,0.0,3.0,11.0,0,7.0,1.0,1.0,10.0,0.875,9,1,0,S Davey,0, 6,0.0,7.0,7
1688,Bath Rugby,2.0,1.0,2.0,50.0,4.0,7.0,57.14285714285714,0.556,0.0,0.0,20.0,83.0,71.0,295.0,0.0,3.0,8.0,9.0,44.0,46.0,0.9570000000000001,1.0,1.0,1,13.0,102,10,0.9109999999999999,11.0,1.0,1.0,3.0,1,12.0,4.0,3.0,6.0,0.75,6,1,0,DM Rose,1,24 ,1.0,12.0,17
1689,Sale Sharks,3.0,1.0,3.0,33.33333333333333,1.0,2.0,50.0,0.4,0.0,0.0,21.0,126.0,91.0,403.0,0.0,7.0,9.0,7.0,71.0,73.0,0.973,1.0,1.0,1,13.0,70,8,0.897,3.0,1.0,1.0,11.0,1,6.0,3.0,4.0,12.0,0.667,17,2,0,DM Rose,0, 20,0.0,4.0,6
1690,Leicester Tigers,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,26.0,220.0,143.0,619.0,0.0,10.0,17.0,10.0,11.0,1.0,0.975,0.0,0.0,0,23.0,64,3,0.955,9.0,0.0,1.0,11.0,0,8.0,5.0,4.0,13.0,0.615,8,0,0,T Wigglesworth,1,20 ,1.0,9.0,7
1691,Newcastle Falcons,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,33.0,65.0,53.0,221.0,0.0,2.0,6.0,4.0,45.0,46.0,0.978,0.0,0.0,0,11.0,169,17,0.909,11.0,1.0,0.0,9.0,0,13.0,4.0,5.0,8.0,0.765,7,0,0,T Wigglesworth,0, 3,0.0,12.0,8
1692,London Irish,4.0,2.0,2.0,100.0,6.0,6.0,100.0,1.0,0.0,0.0,37.0,77.0,71.0,502.0,0.0,7.0,23.0,5.0,43.0,47.0,0.915,0.0,0.0,0,14.0,110,12,0.902,7.0,2.0,2.0,6.0,0,10.0,1.0,0.0,14.0,0.909,10,0,0,S Davey,1,42 ,1.0,9.0,11
1693,Gloucester Rugby,0.0,0.0,0.0,0.0,4.0,4.0,100.0,1.0,0.0,0.0,36.0,113.0,82.0,358.0,0.0,4.0,12.0,3.0,52.0,60.0,0.867,0.0,0.0,0,16.0,86,23,0.789,6.0,2.0,2.0,7.0,0,14.0,0.0,1.0,10.0,1.0,11,0,0,S Davey,0, 12,0.0,8.0,10
1694,Wasps,3.0,3.0,3.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,28.0,106.0,112.0,546.0,0.0,3.0,10.0,5.0,77.0,83.0,0.9279999999999999,0.0,0.0,0,13.0,91,7,0.929,13.0,0.0,0.0,7.0,0,11.0,0.0,1.0,9.0,1.0,13,1,0,D Pearson,1,33 ,1.0,13.0,10
1695,Saracens,2.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,28.0,113.0,83.0,317.0,0.0,4.0,7.0,11.0,59.0,63.0,0.937,0.0,0.0,0,14.0,117,10,0.9209999999999999,7.0,0.0,0.0,13.0,0,9.0,1.0,0.0,11.0,0.9,10,1,0,D Pearson,0, 24,0.0,7.0,13
1696,Northampton Saints,2.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,35.0,95.0,96.0,445.0,0.0,14.0,16.0,11.0,66.0,67.0,0.985,0.0,0.0,0,15.0,98,5,0.9520000000000001,9.0,2.0,2.0,10.0,0,5.0,3.0,2.0,9.0,0.625,9,1,0,CR White,1,23 ,1.0,11.0,10
1697,Harlequins,1.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,25.0,92.0,74.0,396.0,0.0,5.0,6.0,6.0,49.0,53.0,0.925,0.0,0.0,0,15.0,116,16,0.879,10.0,2.0,2.0,9.0,0,9.0,2.0,3.0,5.0,0.818,10,2,0,CR White,0, 13,0.0,12.0,9
1698,Worcester Warriors,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,28.0,104.0,70.0,234.0,0.0,1.0,3.0,6.0,54.0,56.0,0.9640000000000001,0.0,0.0,0,10.0,62,12,0.838,14.0,1.0,0.0,5.0,0,13.0,4.0,4.0,13.0,0.765,11,1,0,W Barnes,1,20 ,3.0,15.0,11
1699,Bristol Rugby,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,31.0,68.0,61.0,359.0,0.0,5.0,13.0,7.0,40.0,41.0,0.976,0.0,0.0,0,12.0,90,3,0.968,5.0,0.0,1.0,14.0,0,13.0,4.0,4.0,13.0,0.765,11,1,0,W Barnes,0, 20,3.0,5.0,11
1700,Sale Sharks,4.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,40.0,152.0,107.0,460.0,0.0,11.0,15.0,11.0,73.0,78.0,0.9359999999999999,0.0,0.0,0,15.0,119,5,0.96,15.0,1.0,1.0,3.0,0,11.0,1.0,5.0,9.0,0.917,12,0,0,RS Debney,1,31 ,1.0,16.0,12
1701,Wasps,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,27.0,122.0,110.0,544.0,0.0,2.0,5.0,8.0,88.0,92.0,0.9570000000000001,0.0,0.0,0,21.0,116,15,0.885,3.0,1.0,1.0,15.0,0,9.0,5.0,1.0,11.0,0.643,12,0,0,RS Debney,0, 3,0.0,4.0,12
1702,Saracens,1.0,1.0,1.0,100.0,3.0,5.0,60.0,0.667,0.0,0.0,35.0,94.0,84.0,302.0,0.0,3.0,5.0,5.0,67.0,75.0,0.893,2.0,2.0,1,9.0,66,5,0.93,5.0,1.0,1.0,9.0,1,11.0,0.0,2.0,14.0,1.0,12,0,0,CR White,1,16 ,1.0,6.0,12
1703,London Irish,1.0,1.0,1.0,100.0,2.0,5.0,40.0,0.5,0.0,0.0,27.0,100.0,58.0,300.0,0.0,3.0,5.0,1.0,43.0,46.0,0.935,4.0,4.0,1,11.0,83,5,0.943,9.0,1.0,1.0,5.0,1,14.0,2.0,0.0,11.0,0.875,12,0,0,CR White,0, 13,0.0,10.0,12
1704,Bath Rugby,3.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,16.0,137.0,113.0,391.0,0.0,3.0,5.0,5.0,10.0,1.0,0.9620000000000001,0.0,0.0,0,15.0,125,6,0.9540000000000001,12.0,1.0,0.0,6.0,0,8.0,0.0,1.0,9.0,1.0,11,0,0,A Small,1,25 ,1.0,13.0,9
1705,Northampton Saints,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,17.0,119.0,90.0,336.0,0.0,3.0,6.0,3.0,78.0,80.0,0.975,0.0,0.0,0,16.0,143,6,0.96,6.0,0.0,1.0,12.0,0,9.0,1.0,0.0,8.0,0.9,9,0,0,A Small,0, 14,0.0,6.0,11
1706,Bristol Rugby,1.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,21.0,72.0,71.0,274.0,0.0,5.0,9.0,4.0,47.0,52.0,0.904,0.0,0.0,0,13.0,121,21,0.852,11.0,3.0,2.0,7.0,0,4.0,4.0,2.0,10.0,0.5,13,1,0,DM Rose,1,10 ,0.0,14.0,9
1707,Gloucester Rugby,4.0,3.0,3.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,22.0,145.0,105.0,472.0,0.0,9.0,21.0,9.0,77.0,80.0,0.9620000000000001,0.0,0.0,0,12.0,76,10,0.884,7.0,2.0,3.0,11.0,0,10.0,2.0,4.0,4.0,0.833,9,0,0,DM Rose,0, 29,1.0,9.0,13
1708,Newcastle Falcons,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,28.0,175.0,105.0,459.0,0.0,7.0,8.0,7.0,80.0,84.0,0.9520000000000001,0.0,0.0,0,17.0,109,12,0.9009999999999999,5.0,0.0,2.0,12.0,0,12.0,4.0,2.0,7.0,0.75,7,1,0,S Davey,1,16 ,3.0,5.0,12
1709,Worcester Warriors,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,33.0,120.0,104.0,317.0,0.0,1.0,12.0,10.0,82.0,86.0,0.953,0.0,0.0,0,8.0,98,8,0.925,12.0,2.0,0.0,5.0,0,7.0,2.0,4.0,12.0,0.778,12,0,0,S Davey,0, 16,3.0,14.0,7
1710,Harlequins,2.0,2.0,2.0,100.0,4.0,5.0,80.0,0.857,0.0,0.0,27.0,125.0,100.0,415.0,0.0,5.0,13.0,6.0,66.0,69.0,0.9570000000000001,1.0,1.0,1,10.0,67,5,0.9309999999999999,6.0,0.0,1.0,4.0,1,12.0,4.0,3.0,12.0,0.75,10,1,0,D Pearson,1,26 ,3.0,6.0,12
1711,Leicester Tigers,2.0,2.0,2.0,100.0,4.0,6.0,66.66666666666666,0.75,0.0,0.0,38.0,55.0,53.0,261.0,0.0,7.0,5.0,4.0,36.0,37.0,0.973,0.0,1.0,0,10.0,112,13,0.8959999999999999,4.0,1.0,0.0,6.0,0,12.0,3.0,4.0,12.0,0.8,12,2,0,D Pearson,0, 26,3.0,5.0,10
1712,Gloucester Rugby,1.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,37.0,145.0,107.0,422.0,0.0,9.0,18.0,7.0,71.0,76.0,0.934,0.0,0.0,0,14.0,82,13,0.863,10.0,0.0,0.0,6.0,0,9.0,2.0,6.0,15.0,0.818,12,0,0,A Small,1,22 ,1.0,10.0,14
1713,Saracens,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,40.0,70.0,69.0,296.0,0.0,6.0,14.0,6.0,42.0,44.0,0.955,0.0,0.0,0,11.0,146,17,0.8959999999999999,6.0,0.0,0.0,10.0,0,15.0,6.0,2.0,9.0,0.7140000000000001,14,1,0,A Small,0, 16,0.0,6.0,12
1714,London Irish,7.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,25.0,150.0,105.0,605.0,0.0,14.0,16.0,22.0,65.0,67.0,0.97,0.0,0.0,0,15.0,116,8,0.935,7.0,3.0,0.0,13.0,0,15.0,0.0,1.0,10.0,1.0,14,0,0,CD Berdos,1,48 ,1.0,10.0,10
1715,Newcastle Falcons,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,27.0,140.0,104.0,334.0,0.0,4.0,8.0,11.0,74.0,80.0,0.925,0.0,0.0,0,16.0,114,16,0.877,13.0,0.0,3.0,7.0,0,10.0,1.0,0.0,15.0,0.909,10,1,0,CD Berdos,0, 8,0.0,13.0,14
1716,Northampton Saints,3.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,30.0,94.0,81.0,448.0,0.0,5.0,10.0,9.0,57.0,62.0,0.919,0.0,0.0,0,14.0,100,5,0.9520000000000001,6.0,1.0,3.0,8.0,0,7.0,2.0,3.0,13.0,0.778,11,0,0,T Wigglesworth,1,30 ,1.0,7.0,13
1717,Bristol Rugby,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,27.0,100.0,85.0,171.0,0.0,1.0,5.0,6.0,66.0,69.0,0.9570000000000001,0.0,0.0,0,10.0,97,11,0.898,8.0,3.0,1.0,6.0,0,13.0,3.0,2.0,7.0,0.812,13,0,0,T Wigglesworth,0, 8,0.0,11.0,11
1718,Worcester Warriors,2.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,0.0,0.0,27.0,128.0,88.0,376.0,0.0,5.0,9.0,8.0,57.0,60.0,0.95,0.0,0.0,0,14.0,117,9,0.929,8.0,1.0,1.0,10.0,0,8.0,3.0,0.0,10.0,0.727,5,0,0,RS Debney,1,20 ,0.0,9.0,11
1719,Sale Sharks,4.0,4.0,4.0,100.0,2.0,2.0,100.0,1.0,1.0,0.0,37.0,141.0,103.0,456.0,0.0,6.0,9.0,11.0,71.0,73.0,0.973,0.0,0.0,0,12.0,100,9,0.917,10.0,1.0,1.0,8.0,0,10.0,0.0,3.0,8.0,1.0,11,0,0,RS Debney,0, 37,1.0,11.0,5
1720,Leicester Tigers,2.0,1.0,2.0,50.0,3.0,5.0,60.0,0.5710000000000001,1.0,1.0,26.0,148.0,121.0,502.0,0.0,3.0,4.0,8.0,97.0,10.0,0.97,0.0,0.0,0,13.0,79,11,0.878,13.0,0.0,0.0,12.0,0,8.0,2.0,3.0,8.0,0.8,6,0,0,CR White,1,24 ,1.0,13.0,16
1721,Bath Rugby,3.0,2.0,3.0,66.66666666666666,1.0,1.0,100.0,0.75,0.0,0.0,32.0,100.0,77.0,283.0,0.0,5.0,11.0,4.0,66.0,71.0,0.93,5.0,5.0,1,9.0,132,4,0.971,12.0,0.0,0.0,13.0,1,8.0,3.0,2.0,8.0,0.727,16,0,0,CR White,0, 22,0.0,12.0,6
1722,Wasps,2.0,1.0,2.0,50.0,4.0,6.0,66.66666666666666,0.625,0.0,0.0,44.0,102.0,67.0,262.0,0.0,2.0,11.0,2.0,62.0,65.0,0.9540000000000001,1.0,1.0,1,12.0,131,14,0.903,13.0,2.0,0.0,10.0,1,4.0,1.0,5.0,14.0,0.8,14,1,0,S Davey,1,24 ,1.0,15.0,15
1723,Harlequins,2.0,1.0,2.0,50.0,2.0,2.0,100.0,0.75,0.0,1.0,38.0,111.0,87.0,351.0,0.0,1.0,14.0,3.0,67.0,71.0,0.9440000000000001,2.0,2.0,1,16.0,90,10,0.9,10.0,0.0,2.0,13.0,1,14.0,5.0,1.0,4.0,0.737,15,1,0,S Davey,0, 18,0.0,10.0,14
1724,Sale Sharks,1.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,53.0,108.0,88.0,354.0,0.0,6.0,7.0,4.0,72.0,79.0,0.9109999999999999,0.0,0.0,0,18.0,63,12,0.84,8.0,0.0,0.0,7.0,0,18.0,2.0,1.0,15.0,0.9,8,0,0,A Small,1,14 ,1.0,8.0,12
1725,London Irish,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,48.0,113.0,60.0,318.0,0.0,4.0,13.0,5.0,51.0,56.0,0.9109999999999999,0.0,0.0,0,10.0,102,7,0.9359999999999999,7.0,0.0,0.0,8.0,0,15.0,1.0,2.0,18.0,0.938,12,1,0,A Small,0, 8,0.0,7.0,8
1726,Bath Rugby,1.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,0.0,0.0,32.0,147.0,108.0,361.0,0.0,4.0,11.0,4.0,87.0,93.0,0.935,0.0,0.0,0,16.0,68,10,0.872,17.0,0.0,2.0,6.0,0,8.0,1.0,1.0,11.0,0.889,10,0,0,RS Debney,1,22 ,1.0,17.0,14
1727,Wasps,1.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,24.0,73.0,67.0,214.0,0.0,3.0,10.0,3.0,46.0,49.0,0.9390000000000001,0.0,0.0,0,16.0,126,13,0.9059999999999999,6.0,2.0,0.0,17.0,0,11.0,1.0,1.0,8.0,0.917,14,0,0,RS Debney,0, 14,0.0,8.0,10
