Unnamed:_0,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
542,10,2.0,0.0,2.0,0.0,1.0,2.0,50.0,0.25,0.0,0.0,18.0,108.0,97.0,306.0,0.29,5.0,14.0,12.0,74.0,79.0,0.937,0.0,0.0,0,10.0,94,9,0.913,7.0,1.0,0.0,9.0,0.875,10.0,3.0,2.0,14.0,0.769,14,0,0,1,1,13,0.0,8.0,6
543,6,5.0,5.0,5.0,100.0,1.0,2.0,50.0,0.857,0.0,0.0,24.0,130.0,100.0,293.0,0.71,7.0,9.0,9.0,78.0,79.0,0.987,0.0,0.0,0,11.0,91,14,0.867,9.0,0.0,1.0,7.0,1.0,14.0,2.0,3.0,10.0,0.875,6,0,0,1,0,38,1.0,9.0,14
544,3,3.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,29.0,99.0,67.0,368.0,0.6,7.0,15.0,4.0,53.0,55.0,0.964,0.0,0.0,0,18.0,99,13,0.884,3.0,2.0,1.0,7.0,0.6,16.0,4.0,1.0,14.0,0.8,10,0,0,7,1,30,1.0,5.0,10
545,5,2.0,2.0,2.0,100.0,3.0,4.0,75.0,0.833,0.0,0.0,32.0,173.0,114.0,575.0,0.4,9.0,13.0,19.0,70.0,74.0,0.946,0.0,0.0,0,17.0,72,17,0.809,7.0,1.0,2.0,3.0,0.875,14.0,1.0,4.0,16.0,0.933,10,0,0,7,0,23,0.0,8.0,10
546,9,6.0,5.0,6.0,83.33333333333334,0.0,0.0,0.0,0.833,0.0,0.0,17.0,172.0,125.0,536.0,1.0,10.0,11.0,18.0,83.0,92.0,0.902,0.0,0.0,0,17.0,87,13,0.87,8.0,0.0,0.0,7.0,1.0,14.0,3.0,3.0,10.0,0.8240000000000001,10,0,0,3,1,40,1.0,8.0,18
547,10,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,17.0,111.0,86.0,291.0,0.0,3.0,11.0,6.0,69.0,71.0,0.972,0.0,0.0,0,18.0,109,11,0.908,7.0,0.0,0.0,8.0,1.0,10.0,3.0,3.0,14.0,0.769,18,2,0,3,0,3,0.0,7.0,10
548,6,5.0,3.0,5.0,60.0,1.0,3.0,33.33333333333333,0.5,0.0,0.0,16.0,126.0,81.0,532.0,0.71,13.0,22.0,12.0,56.0,59.0,0.949,0.0,0.0,0,19.0,100,11,0.901,10.0,0.0,1.0,13.0,1.0,12.0,1.0,2.0,10.0,0.923,7,0,0,2,1,34,1.0,10.0,14
549,12,2.0,2.0,2.0,100.0,4.0,4.0,100.0,1.0,0.0,0.0,18.0,98.0,84.0,286.0,0.29,5.0,11.0,9.0,61.0,65.0,0.938,0.0,0.0,0,15.0,92,22,0.807,13.0,1.0,0.0,10.0,0.929,10.0,2.0,1.0,12.0,0.833,14,2,0,2,0,26,0.0,14.0,7
550,8,3.0,2.0,3.0,66.66666666666666,4.0,4.0,100.0,0.857,0.0,1.0,20.0,119.0,92.0,399.0,0.5,8.0,17.0,12.0,64.0,67.0,0.955,0.0,0.0,0,9.0,92,27,0.773,3.0,2.0,1.0,4.0,0.6,9.0,1.0,3.0,11.0,0.9,15,0,0,4,1,31,0.0,5.0,8
551,1,3.0,2.0,3.0,66.66666666666666,7.0,8.0,87.5,0.818,0.0,0.0,19.0,99.0,84.0,372.0,0.5,8.0,27.0,5.0,62.0,64.0,0.969,0.0,0.0,0,9.0,100,17,0.855,4.0,1.0,2.0,3.0,0.8,11.0,3.0,1.0,9.0,0.7859999999999999,8,0,0,4,0,40,1.0,5.0,15
552,0,4.0,2.0,4.0,50.0,0.0,2.0,0.0,0.333,0.0,1.0,18.0,95.0,62.0,329.0,0.67,7.0,11.0,6.0,40.0,45.0,0.889,0.0,0.0,0,17.0,66,10,0.868,5.0,0.0,2.0,9.0,1.0,17.0,2.0,0.0,10.0,0.895,11,2,0,1,1,24,1.0,5.0,12
553,11,2.0,1.0,2.0,50.0,3.0,5.0,60.0,0.5710000000000001,0.0,0.0,17.0,113.0,69.0,334.0,0.33,6.0,10.0,9.0,56.0,58.0,0.966,0.0,0.0,0,16.0,57,11,0.838,9.0,2.0,0.0,5.0,0.818,10.0,0.0,2.0,17.0,1.0,12,0,0,1,0,21,0.0,11.0,11
554,2,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,34.0,88.0,57.0,256.0,0.5,5.0,7.0,5.0,48.0,50.0,0.96,0.0,0.0,0,12.0,97,13,0.882,5.0,0.0,1.0,8.0,1.0,15.0,2.0,4.0,9.0,0.882,17,0,0,15,1,16,0.0,5.0,8
555,4,1.0,0.0,1.0,0.0,6.0,7.0,85.71428571428571,0.75,0.0,0.0,26.0,165.0,108.0,533.0,0.5,11.0,13.0,10.0,69.0,72.0,0.958,0.0,0.0,0,15.0,66,7,0.904,8.0,1.0,0.0,5.0,0.889,9.0,4.0,2.0,15.0,0.6920000000000001,8,0,0,15,0,23,1.0,9.0,17
556,3,1.0,0.0,1.0,0.0,3.0,5.0,60.0,0.5,0.0,0.0,32.0,100.0,62.0,217.0,1.0,6.0,12.0,2.0,60.0,60.0,1.0,0.0,0.0,0,8.0,97,6,0.942,3.0,0.0,0.0,8.0,1.0,11.0,6.0,5.0,7.0,0.647,10,0,0,2,1,14,0.0,3.0,10
557,0,0.0,0.0,0.0,0.0,5.0,6.0,83.33333333333334,0.833,1.0,1.0,33.0,135.0,90.0,267.0,0.0,5.0,6.0,10.0,76.0,80.0,0.95,0.0,0.0,0,6.0,73,12,0.8590000000000001,8.0,0.0,0.0,3.0,1.0,7.0,5.0,6.0,11.0,0.583,10,0,0,2,0,18,1.0,8.0,10
558,10,3.0,2.0,3.0,66.66666666666666,2.0,3.0,66.66666666666666,0.667,0.0,0.0,13.0,102.0,100.0,371.0,0.5,7.0,16.0,7.0,82.0,86.0,0.953,0.0,0.0,0,13.0,93,19,0.83,7.0,3.0,2.0,5.0,0.7,12.0,3.0,1.0,8.0,0.8,12,0,0,15,1,25,1.0,10.0,13
559,11,3.0,3.0,3.0,100.0,1.0,2.0,50.0,0.8,0.0,0.0,9.0,114.0,95.0,468.0,0.5,9.0,18.0,5.0,71.0,77.0,0.922,0.0,0.0,0,22.0,101,15,0.871,5.0,2.0,3.0,7.0,0.7140000000000001,8.0,1.0,3.0,12.0,0.889,13,0,0,15,0,24,0.0,7.0,12
560,9,4.0,4.0,4.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,13.0,130.0,96.0,503.0,0.8,6.0,12.0,10.0,64.0,69.0,0.928,0.0,0.0,0,16.0,64,11,0.853,4.0,0.0,3.0,8.0,1.0,16.0,0.0,0.0,12.0,1.0,12,0,0,7,1,37,1.0,4.0,12
561,2,1.0,0.0,1.0,0.0,3.0,5.0,60.0,0.5,0.0,0.0,18.0,117.0,67.0,319.0,0.2,4.0,11.0,7.0,46.0,47.0,0.979,0.0,0.0,0,12.0,98,11,0.899,8.0,3.0,0.0,4.0,0.727,12.0,0.0,0.0,16.0,1.0,12,0,0,7,0,14,0.0,11.0,12
562,5,4.0,4.0,4.0,100.0,5.0,6.0,83.33333333333334,0.9,0.0,0.0,26.0,152.0,90.0,404.0,0.8,4.0,12.0,9.0,70.0,71.0,0.986,0.0,0.0,0,11.0,95,17,0.848,4.0,2.0,0.0,7.0,0.667,14.0,3.0,2.0,10.0,0.8240000000000001,10,0,0,3,1,43,1.0,6.0,14
563,8,1.0,0.0,1.0,0.0,3.0,3.0,100.0,0.75,0.0,0.0,25.0,138.0,85.0,391.0,0.2,1.0,17.0,10.0,64.0,70.0,0.914,0.0,0.0,0,15.0,86,12,0.878,7.0,0.0,2.0,4.0,1.0,10.0,2.0,3.0,14.0,0.833,14,0,0,3,0,14,0.0,7.0,10
564,4,0.0,0.0,0.0,0.0,3.0,7.0,42.857142857142854,0.429,0.0,1.0,21.0,122.0,84.0,337.0,0.0,2.0,8.0,15.0,54.0,57.0,0.947,0.0,0.0,0,19.0,153,17,0.9,7.0,2.0,0.0,10.0,0.778,11.0,1.0,1.0,8.0,0.917,11,0,0,12,1,9,3.0,9.0,13
565,6,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,1.0,26.0,157.0,117.0,345.0,0.0,0.0,17.0,11.0,97.0,10.0,0.97,0.0,0.0,0,17.0,84,8,0.913,10.0,0.0,2.0,7.0,1.0,8.0,1.0,1.0,11.0,0.889,13,0,0,12,0,9,3.0,10.0,11
566,12,1.0,1.0,1.0,100.0,3.0,6.0,50.0,0.57,0.0,0.0,21.0,95.0,91.0,513.0,0.5,6.0,13.0,6.0,55.0,58.0,0.948,0.0,0.0,0,17.0,93,12,0.89,5.0,3.0,0.0,10.0,0.625,12.0,1.0,1.0,14.0,0.923,17,1,0,1,1,16,3.0,8.0,15
567,1,1.0,1.0,1.0,100.0,3.0,5.0,60.0,0.67,0.0,0.0,26.0,101.0,87.0,351.0,0.5,2.0,12.0,4.0,60.0,63.0,0.952,0.0,0.0,0,17.0,89,13,0.87,10.0,0.0,3.0,5.0,1.0,14.0,1.0,1.0,12.0,0.933,15,0,0,1,0,16,3.0,10.0,17
568,11,1.0,0.0,1.0,0.0,3.0,6.0,50.0,0.429,0.0,0.0,30.0,60.0,64.0,141.0,1.0,2.0,8.0,2.0,50.0,56.0,0.893,0.0,0.0,0,9.0,75,9,0.893,5.0,0.0,1.0,5.0,1.0,12.0,3.0,3.0,9.0,0.8,15,1,0,13,1,14,1.0,5.0,8
569,4,0.0,0.0,0.0,0.0,4.0,7.0,57.14285714285714,0.5710000000000001,0.0,0.0,29.0,77.0,73.0,292.0,0.0,1.0,9.0,2.0,54.0,61.0,0.885,0.0,0.0,0,14.0,73,9,0.89,5.0,1.0,0.0,5.0,0.833,9.0,3.0,3.0,12.0,0.75,8,2,0,13,0,12,0.0,6.0,15
570,6,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.75,0.0,0.0,16.0,144.0,99.0,339.0,0.0,3.0,16.0,7.0,89.0,90.0,0.989,0.0,0.0,0,16.0,124,13,0.905,4.0,1.0,1.0,8.0,0.8,10.0,3.0,2.0,10.0,0.769,12,0,0,15,1,9,0.0,5.0,14
571,9,1.0,1.0,1.0,100.0,4.0,5.0,80.0,0.833,1.0,0.0,14.0,145.0,113.0,271.0,1.0,3.0,13.0,19.0,93.0,99.0,0.939,0.0,0.0,0,13.0,111,16,0.8740000000000001,8.0,1.0,1.0,4.0,0.889,10.0,2.0,3.0,10.0,0.833,14,0,0,15,0,22,1.0,9.0,12
572,8,2.0,2.0,2.0,100.0,5.0,7.0,71.42857142857143,0.778,0.0,0.0,30.0,66.0,47.0,320.0,0.67,5.0,8.0,1.0,31.0,34.0,0.912,0.0,0.0,0,8.0,80,5,0.941,3.0,2.0,1.0,4.0,0.6,9.0,4.0,1.0,13.0,0.6920000000000001,15,1,0,1,1,29,1.0,5.0,9
573,3,1.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,0.0,1.0,32.0,128.0,71.0,271.0,0.33,2.0,5.0,4.0,71.0,74.0,0.959,0.0,0.0,0,9.0,46,9,0.836,4.0,1.0,2.0,3.0,0.8,13.0,1.0,4.0,9.0,0.929,9,0,0,1,0,22,0.0,5.0,15
574,1,2.0,2.0,2.0,100.0,5.0,7.0,71.42857142857143,0.778,0.0,0.0,21.0,113.0,84.0,428.0,0.67,3.0,17.0,7.0,62.0,67.0,0.925,0.0,0.0,0,11.0,98,14,0.875,6.0,0.0,0.0,6.0,1.0,11.0,2.0,0.0,11.0,0.846,15,0,0,12,1,29,1.0,6.0,15
575,5,1.0,1.0,1.0,100.0,5.0,6.0,83.33333333333334,0.857,0.0,0.0,14.0,167.0,96.0,347.0,0.33,4.0,14.0,11.0,70.0,76.0,0.921,0.0,0.0,0,18.0,88,17,0.838,6.0,0.0,0.0,6.0,1.0,11.0,0.0,2.0,11.0,1.0,15,1,0,12,0,22,0.0,6.0,15
576,0,5.0,3.0,5.0,60.0,2.0,2.0,100.0,0.7140000000000001,0.0,0.0,19.0,117.0,82.0,370.0,0.56,9.0,13.0,10.0,55.0,57.0,0.965,0.0,0.0,0,15.0,100,16,0.862,10.0,1.0,0.0,7.0,0.909,13.0,1.0,1.0,10.0,0.929,11,0,0,7,1,37,1.0,11.0,14
577,12,4.0,4.0,4.0,100.0,1.0,2.0,50.0,0.833,0.0,0.0,11.0,137.0,112.0,550.0,0.44,12.0,14.0,18.0,72.0,76.0,0.947,0.0,0.0,0,18.0,78,12,0.867,7.0,0.0,1.0,10.0,1.0,10.0,1.0,1.0,13.0,0.909,14,0,0,7,0,31,0.0,7.0,11
578,2,1.0,1.0,1.0,100.0,4.0,5.0,80.0,0.833,0.0,0.0,22.0,172.0,146.0,346.0,0.33,2.0,9.0,6.0,12.0,1.0,0.968,0.0,0.0,0,13.0,91,10,0.901,8.0,1.0,0.0,6.0,0.889,14.0,0.0,1.0,5.0,1.0,9,0,0,2,1,19,0.0,9.0,11
579,10,2.0,2.0,2.0,100.0,5.0,6.0,83.33333333333334,0.875,0.0,0.0,24.0,85.0,89.0,320.0,0.67,5.0,10.0,6.0,67.0,68.0,0.985,0.0,0.0,0,13.0,158,9,0.946,6.0,0.0,1.0,8.0,1.0,5.0,1.0,0.0,14.0,0.833,11,0,0,2,0,29,1.0,6.0,9
580,3,3.0,2.0,3.0,66.66666666666666,4.0,5.0,80.0,0.75,0.0,0.0,23.0,109.0,80.0,351.0,0.75,4.0,17.0,3.0,59.0,62.0,0.952,0.0,0.0,0,12.0,117,12,0.907,6.0,0.0,1.0,5.0,1.0,13.0,0.0,1.0,18.0,1.0,14,0,0,16,1,31,1.0,6.0,16
581,2,1.0,1.0,1.0,100.0,1.0,3.0,33.33333333333333,0.5,0.0,0.0,15.0,142.0,108.0,321.0,0.25,2.0,12.0,10.0,80.0,85.0,0.941,0.0,0.0,0,20.0,74,17,0.813,5.0,1.0,0.0,6.0,0.833,18.0,1.0,0.0,13.0,0.947,16,2,0,16,0,10,0.0,6.0,14
582,10,1.0,1.0,1.0,100.0,6.0,7.0,85.71428571428571,0.875,0.0,0.0,19.0,116.0,121.0,415.0,0.25,1.0,8.0,15.0,85.0,89.0,0.955,0.0,0.0,0,15.0,94,16,0.855,3.0,0.0,0.0,10.0,1.0,12.0,1.0,3.0,7.0,0.923,11,1,0,17,1,25,0.0,3.0,11
583,1,3.0,2.0,3.0,66.66666666666666,4.0,5.0,80.0,0.75,0.0,0.0,29.0,97.0,95.0,477.0,0.75,8.0,16.0,5.0,76.0,76.0,1.0,0.0,0.0,0,8.0,129,8,0.942,10.0,0.0,0.0,3.0,1.0,7.0,3.0,1.0,12.0,0.7,11,1,0,17,0,31,1.0,10.0,11
584,9,1.0,1.0,1.0,100.0,3.0,7.0,42.857142857142854,0.5,0.0,0.0,16.0,91.0,76.0,287.0,1.0,4.0,11.0,1.0,65.0,69.0,0.942,0.0,0.0,0,9.0,75,7,0.915,7.0,0.0,2.0,5.0,1.0,7.0,4.0,1.0,11.0,0.636,15,1,0,2,1,16,0.0,7.0,14
585,4,0.0,0.0,0.0,0.0,6.0,6.0,100.0,1.0,0.0,0.0,18.0,102.0,71.0,294.0,0.0,6.0,7.0,8.0,49.0,52.0,0.942,0.0,0.0,0,11.0,90,11,0.8909999999999999,5.0,2.0,0.0,7.0,0.7140000000000001,11.0,1.0,4.0,7.0,0.917,14,1,0,2,0,18,1.0,7.0,15
586,6,3.0,3.0,3.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,22.0,156.0,96.0,398.0,0.75,4.0,11.0,6.0,68.0,73.0,0.932,0.0,0.0,0,11.0,146,12,0.924,7.0,1.0,0.0,5.0,0.875,12.0,2.0,7.0,11.0,0.857,14,0,0,7,1,30,1.0,8.0,14
587,11,1.0,0.0,1.0,0.0,1.0,3.0,33.33333333333333,0.25,0.0,0.0,11.0,189.0,133.0,377.0,0.25,3.0,12.0,13.0,10.0,1.0,0.973,0.0,0.0,0,13.0,96,12,0.889,5.0,0.0,1.0,7.0,1.0,11.0,7.0,2.0,12.0,0.611,14,0,0,7,0,8,0.0,5.0,14
588,0,2.0,1.0,2.0,50.0,4.0,5.0,80.0,0.7140000000000001,0.0,0.0,31.0,162.0,97.0,365.0,1.0,4.0,11.0,12.0,73.0,80.0,0.912,0.0,0.0,0,9.0,100,10,0.909,5.0,0.0,1.0,6.0,1.0,14.0,0.0,3.0,14.0,1.0,10,0,0,15,1,24,1.0,5.0,13
589,5,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,28.0,181.0,96.0,356.0,0.0,5.0,9.0,12.0,78.0,81.0,0.963,0.0,0.0,0,10.0,88,11,0.889,6.0,1.0,0.0,5.0,0.857,14.0,3.0,0.0,14.0,0.8240000000000001,13,1,0,15,0,6,0.0,7.0,10
590,12,4.0,3.0,4.0,75.0,3.0,4.0,75.0,0.75,0.0,0.0,22.0,83.0,79.0,350.0,0.8,7.0,9.0,1.0,56.0,64.0,0.875,0.0,0.0,0,12.0,81,6,0.931,7.0,0.0,0.0,8.0,1.0,16.0,1.0,2.0,9.0,0.941,12,0,0,0,1,35,1.0,7.0,12
591,8,1.0,0.0,1.0,0.0,2.0,4.0,50.0,0.4,0.0,0.0,19.0,102.0,72.0,253.0,0.2,1.0,7.0,4.0,58.0,60.0,0.967,0.0,0.0,0,15.0,77,10,0.885,8.0,0.0,0.0,7.0,1.0,9.0,2.0,1.0,16.0,0.818,12,2,0,0,0,11,0.0,8.0,12
592,11,5.0,4.0,5.0,80.0,3.0,3.0,100.0,0.875,0.0,0.0,12.0,180.0,132.0,601.0,0.62,11.0,25.0,13.0,10.0,1.0,0.944,0.0,0.0,0,12.0,157,16,0.908,1.0,0.0,0.0,3.0,1.0,8.0,1.0,1.0,9.0,0.889,12,1,0,12,1,42,1.0,1.0,8
593,9,3.0,2.0,3.0,66.66666666666666,3.0,5.0,60.0,0.625,0.0,0.0,14.0,177.0,133.0,461.0,0.38,9.0,17.0,16.0,99.0,10.0,0.952,0.0,0.0,0,11.0,132,27,0.83,3.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,8.0,0.9,8,0,0,12,0,28,0.0,3.0,12
594,8,4.0,2.0,4.0,50.0,4.0,5.0,80.0,0.667,1.0,0.0,28.0,132.0,98.0,340.0,0.67,5.0,12.0,13.0,76.0,78.0,0.974,0.0,0.0,0,9.0,94,15,0.862,4.0,2.0,1.0,7.0,0.667,10.0,3.0,3.0,10.0,0.769,14,0,0,18,1,39,1.0,6.0,10
595,0,2.0,2.0,2.0,100.0,1.0,2.0,50.0,0.75,0.0,0.0,23.0,167.0,104.0,330.0,0.33,2.0,15.0,10.0,80.0,83.0,0.964,0.0,0.0,0,18.0,98,12,0.8909999999999999,7.0,1.0,2.0,4.0,0.875,10.0,3.0,3.0,10.0,0.769,10,0,0,18,0,17,0.0,8.0,14
596,5,1.0,1.0,1.0,100.0,1.0,3.0,33.33333333333333,0.5,0.0,1.0,30.0,120.0,109.0,394.0,1.0,4.0,11.0,7.0,89.0,95.0,0.937,0.0,0.0,0,15.0,104,4,0.963,9.0,1.0,0.0,7.0,0.9,14.0,5.0,6.0,15.0,0.737,15,0,0,17,1,10,1.0,10.0,10
597,12,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.5,1.0,0.0,26.0,112.0,85.0,280.0,0.0,1.0,4.0,3.0,72.0,73.0,0.986,0.0,0.0,0,19.0,125,11,0.919,7.0,0.0,1.0,9.0,1.0,15.0,6.0,5.0,14.0,0.7140000000000001,10,0,0,17,0,6,0.0,7.0,15
598,1,1.0,1.0,1.0,100.0,2.0,3.0,66.66666666666666,0.75,1.0,0.0,37.0,160.0,115.0,388.0,0.5,5.0,18.0,12.0,93.0,96.0,0.969,0.0,0.0,0,15.0,104,16,0.867,11.0,2.0,1.0,6.0,0.846,12.0,0.0,5.0,10.0,1.0,7,0,0,15,1,16,1.0,13.0,12
599,3,1.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,33.0,121.0,92.0,322.0,0.5,3.0,16.0,3.0,80.0,86.0,0.93,0.0,0.0,0,19.0,119,18,0.8690000000000001,6.0,1.0,2.0,11.0,0.857,10.0,5.0,0.0,12.0,0.667,12,0,0,15,0,10,0.0,7.0,7
600,2,1.0,0.0,1.0,0.0,1.0,2.0,50.0,0.333,0.0,0.0,26.0,166.0,109.0,363.0,0.5,3.0,14.0,13.0,87.0,91.0,0.956,0.0,0.0,0,14.0,68,8,0.895,8.0,1.0,0.0,9.0,0.889,17.0,0.0,1.0,9.0,1.0,13,1,0,0,1,8,0.0,9.0,10
601,6,1.0,0.0,1.0,0.0,5.0,5.0,100.0,0.833,0.0,0.0,26.0,79.0,60.0,188.0,0.5,4.0,8.0,8.0,54.0,58.0,0.931,0.0,0.0,0,9.0,109,15,0.879,9.0,0.0,1.0,8.0,1.0,9.0,1.0,0.0,17.0,0.9,10,1,0,0,0,20,1.0,9.0,13
602,10,2.0,2.0,2.0,100.0,3.0,4.0,75.0,0.833,0.0,0.0,26.0,80.0,77.0,331.0,0.67,5.0,11.0,7.0,60.0,62.0,0.968,0.0,0.0,0,17.0,108,11,0.908,8.0,0.0,0.0,5.0,1.0,12.0,3.0,0.0,13.0,0.8,13,1,0,3,1,23,0.0,8.0,12
603,4,1.0,1.0,1.0,100.0,7.0,8.0,87.5,0.889,0.0,0.0,26.0,140.0,94.0,444.0,0.33,3.0,11.0,5.0,83.0,85.0,0.976,0.0,0.0,0,15.0,78,11,0.8759999999999999,5.0,0.0,0.0,8.0,1.0,13.0,0.0,3.0,12.0,1.0,12,0,0,3,0,28,1.0,5.0,13
604,3,3.0,1.0,3.0,33.33333333333333,2.0,2.0,100.0,0.6,0.0,0.0,17.0,147.0,101.0,411.0,0.6,4.0,14.0,9.0,80.0,88.0,0.909,0.0,0.0,0,12.0,173,16,0.915,10.0,2.0,1.0,4.0,0.833,11.0,2.0,1.0,5.0,0.846,18,1,1,0,1,23,1.0,12.0,13
605,11,2.0,1.0,2.0,50.0,1.0,4.0,25.0,0.333,0.0,0.0,10.0,240.0,163.0,504.0,0.4,5.0,15.0,10.0,13.0,1.0,0.951,0.0,0.0,0,16.0,109,14,0.8859999999999999,4.0,1.0,2.0,10.0,0.8,5.0,1.0,2.0,11.0,0.833,13,0,0,0,0,15,0.0,5.0,18
606,8,1.0,1.0,1.0,100.0,7.0,9.0,77.7777777777778,0.8,0.0,0.0,24.0,91.0,61.0,161.0,0.25,0.0,9.0,9.0,46.0,47.0,0.979,0.0,0.0,0,10.0,153,15,0.911,7.0,0.0,1.0,5.0,1.0,9.0,1.0,3.0,6.0,0.9,13,0,0,7,1,28,0.0,7.0,13
607,9,3.0,2.0,3.0,66.66666666666666,4.0,5.0,80.0,0.75,0.0,0.0,21.0,138.0,129.0,486.0,0.75,4.0,15.0,7.0,10.0,1.0,0.963,0.0,0.0,0,12.0,60,9,0.87,5.0,1.0,0.0,7.0,0.833,6.0,3.0,1.0,9.0,0.667,13,1,0,7,0,31,1.0,6.0,13
608,5,4.0,0.0,4.0,0.0,2.0,3.0,66.66666666666666,0.28600000000000003,1.0,0.0,31.0,80.0,72.0,355.0,0.67,4.0,16.0,7.0,48.0,53.0,0.906,0.0,0.0,0,17.0,70,4,0.946,6.0,1.0,1.0,7.0,0.857,13.0,0.0,2.0,8.0,1.0,12,0,0,19,1,29,1.0,7.0,7
609,10,2.0,0.0,2.0,0.0,3.0,7.0,42.857142857142854,0.333,0.0,0.0,29.0,84.0,72.0,208.0,0.33,1.0,6.0,4.0,52.0,55.0,0.945,0.0,0.0,0,16.0,71,18,0.7979999999999999,7.0,1.0,1.0,6.0,0.875,8.0,2.0,0.0,13.0,0.8,7,0,0,19,0,19,0.0,8.0,12
610,1,3.0,3.0,3.0,100.0,2.0,4.0,50.0,0.7140000000000001,0.0,0.0,23.0,79.0,65.0,307.0,0.6,3.0,14.0,5.0,44.0,50.0,0.88,0.0,0.0,0,13.0,76,16,0.826,5.0,0.0,2.0,8.0,1.0,9.0,5.0,4.0,11.0,0.643,20,2,0,1,1,27,1.0,5.0,12
611,6,2.0,1.0,2.0,50.0,3.0,3.0,100.0,0.8,0.0,0.0,19.0,103.0,73.0,252.0,0.4,4.0,16.0,5.0,57.0,61.0,0.934,0.0,0.0,0,11.0,68,14,0.8290000000000001,8.0,2.0,0.0,5.0,0.8,11.0,4.0,5.0,9.0,0.733,12,0,0,1,0,21,0.0,10.0,20
612,0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,0.0,19.0,128.0,81.0,454.0,0.0,6.0,9.0,7.0,51.0,57.0,0.895,0.0,0.0,0,15.0,97,14,0.8740000000000001,9.0,2.0,3.0,4.0,0.818,13.0,2.0,3.0,16.0,0.867,11,0,0,2,1,6,0.0,11.0,15
613,4,1.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,0.0,0.0,27.0,117.0,93.0,338.0,1.0,6.0,14.0,7.0,71.0,74.0,0.959,0.0,0.0,0,9.0,82,9,0.901,4.0,3.0,2.0,9.0,0.5710000000000001,16.0,3.0,2.0,13.0,0.8420000000000001,15,0,0,2,0,16,1.0,7.0,11
614,12,2.0,2.0,2.0,100.0,3.0,4.0,75.0,0.833,0.0,0.0,19.0,72.0,79.0,219.0,0.5,1.0,14.0,0.0,69.0,74.0,0.932,0.0,0.0,0,7.0,147,6,0.961,5.0,1.0,0.0,10.0,0.833,10.0,6.0,2.0,10.0,0.625,12,0,0,4,1,23,1.0,6.0,12
615,2,2.0,0.0,2.0,0.0,2.0,2.0,100.0,0.5,0.0,0.0,21.0,165.0,129.0,310.0,0.5,4.0,6.0,3.0,11.0,1.0,0.967,0.0,0.0,0,7.0,93,16,0.853,10.0,0.0,1.0,5.0,1.0,10.0,2.0,6.0,10.0,0.833,12,0,0,4,0,16,0.0,10.0,12
616,11,3.0,3.0,3.0,100.0,4.0,5.0,80.0,0.875,0.0,0.0,15.0,158.0,112.0,465.0,1.0,10.0,24.0,10.0,89.0,91.0,0.978,0.0,0.0,0,11.0,113,9,0.926,6.0,1.0,3.0,5.0,0.857,9.0,1.0,0.0,15.0,0.9,15,0,0,13,1,33,1.0,7.0,13
617,12,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,13.0,134.0,100.0,261.0,0.0,1.0,9.0,4.0,87.0,89.0,0.978,0.0,0.0,0,9.0,109,24,0.82,5.0,3.0,1.0,6.0,0.625,15.0,0.0,1.0,9.0,1.0,13,1,0,13,0,9,0.0,8.0,15
618,10,1.0,1.0,1.0,100.0,3.0,5.0,60.0,0.667,0.0,0.0,35.0,82.0,74.0,275.0,1.0,3.0,5.0,4.0,62.0,63.0,0.984,0.0,0.0,0,10.0,84,11,0.884,2.0,2.0,3.0,5.0,0.5,13.0,4.0,3.0,19.0,0.765,15,0,0,2,1,16,1.0,4.0,9
