Clock,TimeLeft,PhaseID,PhaseTime,PhaseName,RucksNo,PosGainline,NegGainline,Linebreak,LineBreakPrevPhase,rdNear,rdRuck,rdFar,rdMiddle,rsSlow,rsMedium,rsFast,KickTotal,KickedInfield,KickedtoTouch,turnoverTot,turnoverKick,turnoverContact,fromTurnover,penFK,penContact,Tries,TryTotal,PenTotal,TotDraPoss,TotOppPoss,TotDraLineB,TotAwayLineBreaks,DragScore,AwayScore
47.84847952,60,1148,0.219456035,.:P1,1,0,0,0,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9.433958244,9.881068064,4,5,13,23
48.95255384,60,1177,0.284074002,.:P1,1,0,0,0,,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9.620080946,10.06719077,4,5,13,23
48.95255384,60,1194,0.244675522,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.865005755,10.31211557,4,5,13,23
50.70342753,60,1240,0.215086291,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,10.07634794,10.73479995,4,7,13,28
52.17824574,60,1255,0.166405058,.:P1,1,0,1,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2581009,10.91655291,4,7,13,28
52.72563991,60,1274,0.17585642,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10.635717,10.91655291,4,7,13,28
53.18674977,50,1294,0.148930244,.:P1,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.77824009,11.059076,4,7,13,28
53.87221444,50,1304,0.276609625,.:P1,1,0,1,0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.893837,11.17467291,4,7,13,28
54.73202651,50,1344,0.120601243,.:P1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.33093887,12.04887665,4,7,13,28
56.45688438,50,1369,0.261199063,.:P1,1,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.33093887,12.9230804,4,7,13,33
57.04928212,50,1379,0.142983922,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57027915,12.9230804,4,7,13,33
0.470464348,80,5,0.178725944,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.977757082,80,27,0.151180527,.:P1,1,1,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375208604,0,0,0,0,0
2.614617103,80,78,0.208763962,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416409019,0,0,0,3,0
4.299936395,80,109,0.205165829,.:P1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70229686,0.285887841,0,0,3,0
6.970626967,80,154,0.203965126,.:P1,1,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.198432063,0.782023044,1,0,3,0
7.720450313,80,218,0.144956515,.:P1,0,0,0,1,! Try,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.326571345,1.910162326,1,1,3,5
