Unnamed:_0,Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
1297,8,4,4,4,100,2,4,50,0.75,0,0,22,63,62,245,0,7,9,4,39,40,0.975,7,7,1,10,82,7,0.921,6,2,0,8,1,12,0,3,13,1,13,0,0,1,0,34,1,8,10
1298,13,0,0,0,0,1,1,100,1,0,0,13,185,130,472,0,6,5,18,10,1,0.935,0,0,0,27,102,15,0.872,4,1,3,7,0,11,3,1,8,0.786,9,0,0,12,1,3,0,5,12
1299,9,5,5,5,100,0,0,0,1,1,0,21,153,119,566,0,10,14,22,77,81,0.951,0,0,0,17,141,5,0.966,7,3,1,4,0,8,1,3,11,0.889,12,0,0,12,0,38,1,10,9
1300,8,2,2,2,100,2,4,50,0.667,0,0,24,129,105,449,0,4,12,3,86,88,0.977,2,2,1,13,55,3,0.948,5,0,0,3,1,9,2,3,13,0.818,12,0,0,13,1,20,0,5,10
1301,0,2,2,2,100,4,5,80,0.857,0,0,26,79,57,309,0,4,3,3,47,48,0.979,5,5,1,6,113,12,0.904,3,0,0,5,1,13,3,2,9,0.812,10,0,0,13,0,26,1,3,12
1302,5,1,1,1,100,1,1,100,1,0,1,16,158,139,462,0,5,12,12,11,1,0.967,3,3,1,20,84,20,0.808,6,0,1,10,1,11,2,2,4,0.846,7,0,0,33,1,10,0,6,11
1303,3,6,5,6,83.33333333,1,3,33.33333333,0.667,0,0,27,129,107,732,0,14,19,9,73,76,0.961,4,4,1,11,136,12,0.919,10,1,0,6,1,4,2,2,11,0.667,11,0,0,33,0,43,1,11,7
1304,7,1,1,1,100,2,2,100,1,0,1,21,114,64,233,0,3,12,8,45,49,0.918,2,2,1,18,128,10,0.928,9,1,0,9,1,10,3,2,10,0.769,6,0,0,7,1,13,0,10,11
1305,6,3,3,3,100,1,2,50,0.8,0,0,20,163,132,391,0,7,10,12,11,1,0.957,3,3,1,17,59,11,0.843,9,0,1,9,1,10,2,3,10,0.833,11,0,0,7,0,24,1,9,6
1306,2,3,3,3,100,1,1,100,1,0,0,12,179,135,606,0,10,19,27,87,90,0.967,0,0,0,23,78,4,0.951,8,1,3,10,0,6,2,4,10,0.75,11,0,0,28,1,24,0,9,10
1307,11,3,3,3,100,3,3,100,1,0,0,17,82,69,292,0,6,4,4,55,60,0.917,0,0,0,12,131,19,0.873,10,3,1,8,0,10,4,2,6,0.714,10,0,0,28,0,30,1,13,11
1308,4,4,3,4,75,3,4,75,0.75,0,0,30,174,124,494,0,9,10,6,10,1,0.955,6,6,1,12,63,7,0.9,4,1,0,4,1,15,2,3,11,0.882,9,0,0,15,1,35,1,5,13
1309,1,2,1,2,50,0,1,0,0.333,0,0,24,88,56,286,0,6,7,3,42,46,0.913,6,6,1,12,131,10,0.929,4,0,1,4,1,11,3,2,15,0.786,13,1,0,15,0,12,0,4,9
1310,3,5,4,4,100,3,3,100,1,0,0,16,176,136,589,0,12,13,22,93,95,0.979,0,0,0,10,88,2,0.978,6,1,0,6,0,10,0,4,15,1,12,0,0,33,1,42,1,7,6
1311,7,2,1,1,100,0,0,0,1,0,0,18,146,94,168,0,1,2,18,67,71,0.944,0,0,0,17,113,13,0.897,6,0,1,6,0,15,4,0,10,0.789,6,0,0,33,0,12,0,6,12
1312,11,2,1,1,100,3,3,100,1,0,0,14,132,140,319,0,3,14,1,12,1,0.985,0,0,0,13,117,12,0.907,10,0,0,5,0,7,3,1,6,0.7,6,0,0,17,1,21,1,10,16
1313,5,1,0,0,0,0,0,0,0,1,0,10,111,117,386,0,7,12,13,87,93,0.935,0,0,0,19,160,14,0.92,5,0,0,10,0,6,1,3,7,0.857,16,0,0,17,0,8,0,5,6
1314,1,10,9,9,100,0,0,0,1,0,0,14,139,88,533,0,14,15,12,53,56,0.946,0,0,0,13,78,12,0.867,11,1,3,6,0,9,2,1,7,0.818,11,0,0,13,1,68,1,12,13
1315,2,2,2,2,100,1,1,100,1,0,0,8,116,81,306,0,8,12,9,61,65,0.938,0,0,0,16,61,15,0.803,6,3,1,11,0,7,1,2,9,0.875,13,0,0,13,0,17,0,9,11
1316,9,1,1,1,100,2,3,66.66666667,0.75,0,0,18,133,105,302,0,4,11,16,72,80,0.9,1,1,1,15,78,15,0.839,4,1,3,7,1,11,4,0,10,0.733,10,0,0,7,1,13,0,5,13
1317,4,1,1,1,100,3,6,50,0.571,0,0,18,112,88,304,0,8,15,8,61,62,0.984,2,3,0,12,111,11,0.91,7,3,1,4,0,10,0,4,11,1,13,1,0,7,0,16,1,10,10
1318,6,5,2,2,100,1,1,100,1,0,0,12,185,131,593,0,14,18,14,96,99,0.97,0,0,0,14,60,8,0.882,16,0,0,7,0,9,1,2,3,0.9,5,0,0,4,1,32,1,16,12
1319,8,2,2,2,100,3,3,100,1,0,0,13,70,59,344,0,9,7,9,40,42,0.952,0,0,0,10,133,18,0.881,7,0,0,16,0,3,2,1,9,0.6,12,0,0,4,0,23,0,7,5
1320,0,3,2,3,66.66666667,4,4,100,0.857,0,0,16,143,87,341,0,7,8,10,66,70,0.943,6,7,0,17,79,4,0.952,9,1,3,5,0,9,7,2,10,0.562,7,1,0,2,1,31,1,10,19
1321,13,3,3,3,100,1,1,100,1,0,0,28,98,78,219,0,4,4,7,71,75,0.947,1,2,0,5,85,9,0.904,5,3,1,9,0,10,2,7,9,0.833,19,2,0,2,0,24,0,8,7
1322,6,1,0,1,0,2,4,50,0.4,0,0,26,158,125,333,0,5,8,8,10,1,0.964,3,3,1,11,73,8,0.901,7,2,1,6,1,14,0,2,18,1,9,1,0,33,1,11,1,9,13
1323,0,0,0,0,0,1,1,100,1,0,0,24,97,75,181,0,2,7,6,52,59,0.881,6,6,1,17,138,10,0.932,6,1,2,7,1,18,2,0,14,0.9,13,1,0,33,0,3,0,7,9
1324,4,0,0,0,0,4,10,40,0.4,0,2,27,111,97,366,0,4,10,9,88,93,0.946,4,4,1,9,99,11,0.9,5,1,0,1,1,12,4,1,12,0.75,10,1,0,2,1,12,1,6,14
1325,1,1,1,1,100,1,3,33.33333333,0.5,0,0,18,167,96,356,0,9,10,12,72,75,0.96,2,2,1,23,108,10,0.915,1,0,1,5,1,12,1,4,12,0.923,14,0,0,2,0,10,0,1,10
1326,2,0,0,0,0,5,5,100,1,0,0,43,68,68,178,0,0,13,4,68,69,0.986,0,0,0,8,110,12,0.902,5,1,1,6,0,14,5,2,9,0.737,13,0,0,13,1,15,1,6,11
1327,6,0,0,0,0,4,4,100,1,0,0,35,103,100,401,0,2,13,5,82,83,0.988,0,0,0,10,91,13,0.875,6,1,1,5,0,9,2,5,14,0.818,11,0,0,13,0,12,0,7,13
1328,4,2,1,1,100,2,2,100,1,0,0,32,39,22,127,0,3,4,2,20,23,0.87,0,0,0,7,82,11,0.882,4,4,0,8,0,13,1,4,13,0.929,18,0,0,15,1,18,1,8,7
1329,8,1,0,0,0,3,3,100,1,0,0,29,151,83,383,0,4,11,7,56,60,0.933,0,0,0,14,24,4,0.857,8,0,4,4,0,13,4,1,13,0.765,7,0,0,15,0,14,0,8,18
1330,1,3,3,3,100,1,2,50,0.8,0,0,34,72,47,412,0,6,8,1,42,48,0.875,2,2,1,12,91,8,0.919,8,0,1,9,1,12,2,1,16,0.857,14,1,0,2,1,24,1,8,13
1331,3,1,0,1,0,0,3,0,0,0,0,31,131,87,288,0,2,8,12,73,77,0.948,2,2,1,18,44,7,0.863,9,1,0,8,1,16,1,2,12,0.941,13,0,0,2,0,5,0,10,14
1332,0,2,2,2,100,2,4,50,0.667,0,0,22,159,114,472,0,13,16,13,91,92,0.989,3,4,0,12,36,6,0.857,7,2,0,9,0,18,2,3,10,0.9,9,0,0,233,1,20,1,9,14
1333,12,2,2,2,100,1,3,33.33333333,0.6,0,0,24,46,38,199,0,5,4,2,26,28,0.929,2,3,0,11,110,16,0.873,9,0,2,7,0,10,3,2,18,0.769,14,0,0,233,0,17,0,9,9
1334,5,3,1,1,100,3,3,100,1,0,0,28,100,81,460,0,11,16,5,58,59,0.983,0,0,0,17,68,10,0.872,6,3,1,8,0,14,1,5,10,0.933,14,0,0,5,1,26,1,9,17
1335,9,2,1,1,100,1,1,100,1,0,0,32,83,62,280,0,5,10,4,51,57,0.895,0,0,0,17,75,15,0.833,8,1,3,6,0,10,5,1,14,0.667,17,1,1,5,0,15,0,9,14
1336,13,0,0,0,0,3,3,100,1,0,0,26,99,87,377,0,4,21,9,67,68,0.985,0,0,0,13,77,8,0.906,11,3,0,7,0,10,1,1,13,0.909,12,0,0,1,1,9,3,14,9
1337,7,0,0,0,0,3,3,100,1,0,0,25,80,75,271,0,3,8,7,57,60,0.95,0,0,0,18,101,21,0.828,7,0,3,11,0,13,1,1,10,0.929,9,0,0,1,0,9,3,7,12
1338,12,2,1,1,100,4,4,100,1,1,0,33,79,51,266,0,4,9,4,39,42,0.929,0,0,0,9,70,9,0.886,8,0,2,11,0,8,3,5,15,0.727,12,0,0,4,1,27,1,8,9
1339,13,1,1,1,100,0,0,0,1,0,0,28,92,70,171,0,3,9,8,52,53,0.981,0,0,0,15,56,9,0.862,11,2,0,8,0,15,5,3,8,0.75,9,0,0,4,0,7,0,13,12
1340,3,2,1,1,100,1,1,100,1,0,0,21,158,110,430,0,4,9,6,10,1,0.962,0,0,0,13,57,9,0.864,12,1,1,11,0,13,1,2,16,0.929,15,0,0,233,1,15,0,13,17
1341,5,3,1,1,100,0,0,0,1,0,0,26,64,49,286,0,6,9,4,41,43,0.953,0,0,0,7,124,9,0.932,11,1,1,12,0,16,2,1,13,0.889,17,1,1,233,0,17,1,12,15
1342,9,0,0,0,0,3,3,100,1,0,0,28,94,70,336,0,5,12,7,57,64,0.891,0,0,0,17,92,7,0.929,4,2,1,10,0,13,1,1,10,0.929,13,0,0,15,1,9,0,6,11
1343,6,0,0,0,0,5,5,100,1,0,0,33,133,86,385,0,3,7,6,60,68,0.882,0,0,0,13,79,13,0.859,10,1,2,4,0,10,1,1,13,0.909,11,1,0,15,0,15,1,11,13
1344,4,1,1,1,100,3,5,60,0.667,1,1,26,111,58,341,0,10,10,9,43,51,0.843,2,2,1,10,116,11,0.913,9,1,0,4,1,7,3,1,11,0.7,12,1,0,2,1,19,1,10,10
1345,0,1,1,1,100,2,4,50,0.6,1,2,23,143,118,410,0,3,10,15,94,98,0.959,2,2,1,16,60,10,0.857,4,0,1,9,1,11,1,3,7,0.917,10,0,0,2,0,16,0,4,12
1346,8,4,4,4,100,4,4,100,1,0,0,28,109,68,596,0,8,16,10,39,46,0.848,0,0,0,12,58,4,0.935,11,1,0,7,0,12,2,2,15,0.857,17,2,0,5,1,40,1,12,22
1347,1,1,1,1,100,1,1,100,1,0,0,23,88,53,193,0,5,3,4,35,39,0.897,0,0,0,14,62,17,0.785,7,0,1,11,0,15,2,2,12,0.882,22,4,0,5,0,10,0,7,17
1348,7,1,1,1,100,3,3,100,1,0,0,30,117,87,489,0,4,14,10,54,57,0.947,0,0,0,24,113,19,0.856,8,1,4,9,0,10,1,3,13,0.909,8,0,0,12,1,16,3,9,9
1349,2,1,1,1,100,3,3,100,1,0,0,30,104,95,331,0,4,19,5,74,79,0.937,0,0,0,16,73,14,0.839,9,4,1,8,0,13,3,1,10,0.812,9,1,0,12,0,16,3,13,8
1350,2,0,0,0,0,4,4,100,1,0,0,37,98,83,330,0,4,10,7,60,62,0.968,0,0,0,15,94,12,0.887,10,0,1,9,0,13,1,2,5,0.929,6,0,0,15,1,12,0,10,19
1351,3,3,2,2,100,2,2,100,1,0,0,30,116,96,484,0,8,12,12,66,74,0.892,0,0,0,13,92,10,0.902,9,1,0,10,0,5,2,1,13,0.714,19,2,0,15,0,25,1,10,6
1352,1,1,0,0,0,3,3,100,1,0,0,18,145,75,222,0,1,5,5,62,66,0.939,0,0,0,9,46,12,0.793,7,2,0,7,0,12,5,4,8,0.706,11,0,0,13,1,14,0,9,18
1353,0,2,1,1,100,5,5,100,1,0,0,18,59,43,214,0,5,12,6,34,38,0.895,0,0,0,9,78,5,0.94,7,0,2,7,0,8,4,5,12,0.667,18,0,0,13,0,27,1,7,11
1354,9,0,0,0,0,3,3,100,1,0,0,28,85,64,355,0,6,12,4,48,48,1,0,0,0,14,37,3,0.925,7,1,1,6,0,11,4,0,14,0.733,14,1,0,233,1,9,0,8,13
1355,4,1,1,1,100,3,3,100,1,2,0,39,71,38,188,0,5,3,2,30,30,1,0,0,0,7,71,12,0.855,6,1,1,7,0,14,0,4,11,1,13,1,0,233,0,22,1,7,14
1356,6,0,0,0,0,5,6,83.33333333,0.833,0,0,25,151,105,427,0,4,3,13,76,82,0.927,5,7,0,20,77,5,0.939,8,1,1,13,0,9,3,3,14,0.75,8,0,0,2,1,15,1,9,14
1357,7,0,0,0,0,2,2,100,1,0,0,32,117,69,259,0,3,6,9,56,63,0.889,0,0,0,13,109,3,0.973,13,1,1,8,0,14,3,3,9,0.824,14,0,0,2,0,6,0,14,8
1358,13,1,1,1,100,0,0,0,1,0,0,20,129,117,445,0,3,18,11,83,86,0.965,0,0,0,20,46,21,0.687,12,1,1,13,0,8,4,1,6,0.667,10,0,0,23,1,7,0,13,13
1359,8,7,6,6,100,3,3,100,1,0,0,21,111,71,681,0,18,21,11,33,35,0.943,0,0,0,18,140,18,0.886,13,1,1,12,0,6,1,4,8,0.857,13,2,0,23,0,56,1,14,10
1360,5,2,2,2,100,1,1,100,1,2,0,30,125,90,499,0,13,9,16,57,60,0.95,0,0,0,14,103,6,0.945,11,1,1,14,0,18,1,2,11,0.947,8,0,0,1,1,23,1,12,10
1361,12,0,0,0,0,1,1,100,1,0,0,28,136,89,396,0,1,6,9,65,71,0.915,0,0,0,17,77,12,0.865,14,1,1,11,0,11,2,1,18,0.846,10,0,0,1,0,3,0,15,8
1362,7,2,2,2,100,1,1,100,1,0,0,28,56,47,267,0,1,14,8,23,26,0.885,0,0,0,17,84,13,0.866,10,1,2,9,0,7,5,1,9,0.583,13,1,0,7,1,17,3,11,10
1363,9,1,0,0,0,4,4,100,1,0,0,27,111,97,428,0,3,12,13,63,68,0.926,0,0,0,16,41,15,0.732,9,2,1,10,0,9,1,5,7,0.9,10,0,0,7,0,17,3,11,13
1364,3,1,0,1,0,5,5,100,0.833,0,0,35,155,110,449,0,8,6,21,82,85,0.965,2,2,1,17,76,12,0.864,6,1,1,6,1,11,1,2,9,0.917,9,1,0,19,1,20,3,7,10
1365,6,2,2,2,100,2,4,50,0.667,0,0,43,120,76,523,0,4,11,15,47,51,0.922,4,5,0,11,123,7,0.946,6,1,1,6,0,9,2,1,11,0.818,10,0,0,19,0,20,3,7,9
1366,0,4,2,2,100,2,2,100,1,0,0,27,94,75,372,0,11,11,14,50,53,0.943,0,0,0,14,121,25,0.829,7,0,1,10,0,12,1,2,8,0.923,12,0,0,16,1,30,1,7,14
1367,13,1,1,1,100,1,1,100,1,0,0,13,141,112,404,0,3,24,8,82,91,0.901,0,0,0,19,69,11,0.862,10,1,0,7,0,8,2,1,12,0.8,14,0,0,16,0,10,0,11,12
1368,12,2,1,1,100,3,3,100,1,1,0,22,62,46,329,0,8,11,6,30,34,0.882,0,0,0,9,95,17,0.848,7,5,0,11,0,4,1,2,13,0.8,18,0,0,23,1,24,1,12,8
1369,2,2,1,1,100,1,1,100,1,1,0,23,151,108,369,0,5,17,18,77,82,0.939,0,0,0,12,48,11,0.814,11,0,5,7,0,13,2,1,4,0.867,8,0,0,23,0,18,0,11,18
1370,8,2,0,0,0,4,4,100,1,2,0,44,131,91,532,0,0,19,7,56,60,0.933,0,0,0,16,62,8,0.886,4,1,3,5,0,11,3,3,11,0.786,9,1,0,15,1,28,1,5,9
1371,5,1,1,1,100,3,3,100,1,0,0,30,87,89,352,0,1,8,5,34,42,0.81,0,0,0,20,80,21,0.792,5,3,1,4,0,11,3,3,11,0.786,9,1,0,15,0,16,0,8,9
1372,4,1,1,1,100,3,3,100,1,1,0,46,111,79,382,0,3,16,6,62,62,1,0,0,0,13,87,12,0.879,4,0,0,8,0,15,5,3,10,0.75,6,0,0,12,1,19,1,4,15
1373,1,1,1,1,100,3,3,100,1,0,0,39,110,75,325,0,4,12,8,55,55,1,0,0,0,15,90,16,0.849,8,0,0,4,0,10,3,5,15,0.769,15,1,0,12,0,16,0,8,6
1374,2,1,0,0,0,1,1,100,1,0,0,34,66,66,247,0,4,7,3,51,52,0.981,0,0,0,11,82,11,0.882,8,0,1,6,0,14,5,3,16,0.737,10,0,0,4,1,8,0,8,7
1375,8,1,0,0,0,2,2,100,1,0,0,38,122,66,472,0,5,13,2,51,51,1,0,0,0,13,77,6,0.928,6,1,0,8,0,16,3,5,14,0.842,7,0,1,4,0,11,1,7,10
1376,9,1,1,1,100,2,4,50,0.6,0,1,32,116,78,305,0,4,11,9,58,58,1,0,0,0,15,105,13,0.89,9,0,2,6,0,14,3,4,11,0.824,8,0,0,33,1,13,1,9,17
1377,3,1,0,1,0,2,2,100,0.667,0,0,28,160,99,366,0,6,13,3,96,96,1,4,5,0,11,80,11,0.879,6,2,0,9,0,11,4,3,14,0.733,17,1,0,33,0,11,0,8,8
1378,6,1,1,1,100,3,3,100,1,1,0,19,122,90,409,0,1,12,7,60,60,1,0,0,0,8,62,5,0.925,11,1,0,11,0,13,1,1,10,0.929,13,0,0,233,1,19,1,12,13
1379,12,1,0,0,0,3,3,100,1,0,0,20,64,49,177,0,0,6,5,33,33,1,0,0,0,12,102,12,0.895,11,0,1,11,0,10,1,1,13,0.909,13,0,0,233,0,14,0,11,13
1380,13,1,1,1,100,1,1,100,1,0,0,26,78,65,242,0,1,16,9,42,43,0.977,0,0,0,18,77,15,0.837,11,3,0,16,0,10,1,0,10,0.909,13,2,0,7,1,10,0,14,10
1381,1,3,1,1,100,3,3,100,1,0,0,30,126,83,383,0,6,15,12,56,58,0.966,0,0,0,14,62,16,0.795,16,0,3,11,0,10,0,1,10,1,10,0,0,7,0,26,1,16,13
1382,5,1,0,0,0,4,4,100,1,1,0,27,78,62,318,0,5,18,3,51,54,0.944,0,0,0,12,164,27,0.859,8,0,1,8,0,13,1,3,7,0.929,12,0,0,5,1,20,1,8,11
1383,0,0,0,0,0,5,5,100,1,0,0,28,155,138,555,0,5,27,9,11,1,0.982,0,0,0,13,68,18,0.791,8,1,0,8,0,7,3,1,13,0.7,11,0,0,5,0,15,0,9,12
1384,7,0,0,0,0,5,5,100,1,0,0,32,153,92,295,0,2,7,13,74,74,1,0,0,0,12,81,15,0.844,6,2,1,8,0,10,2,2,11,0.833,6,0,0,16,1,15,0,8,8
1385,4,3,2,2,100,1,1,100,1,0,0,31,134,85,420,0,6,15,15,63,63,1,0,0,0,12,101,7,0.935,8,1,2,6,0,11,2,2,10,0.846,8,0,0,16,0,22,1,9,6
1386,3,2,0,0,0,1,1,100,1,1,0,19,159,88,443,0,8,9,18,58,61,0.951,0,0,0,23,54,7,0.885,11,1,0,15,0,11,1,1,9,0.917,9,0,0,5,1,16,0,12,8
1387,7,4,2,2,100,1,1,100,1,0,0,29,119,65,364,0,4,7,11,49,52,0.942,0,0,0,14,70,9,0.886,15,0,1,11,0,9,1,1,11,0.9,8,0,0,5,0,27,1,15,9
1388,1,0,0,0,0,2,4,50,0.5,0,0,28,183,132,290,0,4,7,12,12,1,1,5,5,1,12,54,6,0.9,5,0,1,5,1,10,3,3,11,0.769,7,0,0,15,1,6,0,5,11
1389,5,4,3,4,75,3,3,100,0.857,0,0,34,84,63,298,0,6,6,7,50,50,1,5,5,1,5,143,7,0.953,5,1,0,5,1,11,3,3,10,0.786,11,0,0,15,0,35,1,6,7
1390,0,2,1,1,100,3,3,100,1,0,0,35,166,120,507,0,0,10,10,10,1,1,0,0,0,14,63,9,0.875,4,1,0,6,0,19,0,2,11,1,11,1,0,28,1,21,1,5,12
1391,2,1,1,1,100,3,3,100,1,0,0,35,104,59,293,0,3,9,7,44,44,1,0,0,0,14,126,10,0.927,6,0,1,4,0,11,2,0,19,0.846,12,2,0,28,0,16,0,6,11
1392,12,1,1,1,100,4,4,100,1,1,0,24,103,80,399,0,4,7,9,62,62,1,0,0,0,15,73,10,0.879,7,3,2,4,0,10,4,0,9,0.714,13,0,0,7,1,22,0,10,17
1393,9,2,2,2,100,4,4,100,1,0,0,33,72,64,256,0,3,12,3,54,54,1,0,0,0,12,82,9,0.901,4,2,3,7,0,9,0,4,10,1,17,1,0,7,0,26,1,6,13
1394,8,0,0,0,0,6,8,75,0.75,0,1,33,98,66,305,0,6,5,10,53,53,1,2,2,1,17,56,6,0.903,10,0,3,9,1,11,2,3,12,0.846,10,0,0,33,1,18,1,10,14
1395,6,0,0,0,0,4,4,100,1,0,1,24,78,53,255,0,5,6,5,40,40,1,5,5,1,16,64,7,0.901,9,3,0,10,1,12,3,2,11,0.8,14,0,0,33,0,12,0,12,10
1396,4,2,1,1,100,3,3,100,1,0,0,25,125,85,373,0,1,15,7,49,49,1,0,0,0,13,52,5,0.912,9,1,1,8,0,9,2,3,11,0.818,14,0,0,13,1,21,1,10,14
1397,13,0,0,0,0,4,4,100,1,1,0,26,44,59,161,0,0,5,5,35,35,1,0,0,0,16,69,15,0.821,8,1,1,9,0,11,3,2,9,0.786,14,1,0,13,0,15,0,9,14
1398,2,1,1,1,100,7,7,100,1,0,0,40,69,52,239,0,1,7,7,44,44,1,0,0,0,9,103,7,0.936,7,1,1,7,0,9,3,2,11,0.75,7,0,0,33,1,28,1,8,14
1399,1,3,1,1,100,1,1,100,1,1,0,32,173,89,368,0,2,7,2,87,87,1,0,0,0,12,51,7,0.879,7,1,1,7,0,11,2,3,9,0.846,14,0,0,33,0,23,0,8,7
1400,3,1,0,0,0,2,2,100,1,0,0,34,163,82,245,0,2,7,6,71,71,1,0,0,0,12,58,15,0.795,11,1,0,7,0,18,1,3,10,0.947,9,1,0,233,1,11,0,12,14
1401,4,2,1,1,100,0,0,0,1,0,0,29,106,63,278,0,6,15,9,44,44,1,0,0,0,13,89,7,0.927,7,0,1,11,0,10,3,1,18,0.769,14,1,0,233,0,12,1,7,9
1402,9,0,0,0,0,3,3,100,1,0,0,35,85,69,245,0,5,14,4,58,58,1,0,0,0,13,77,16,0.828,7,2,0,8,0,19,3,0,8,0.864,6,0,0,27,1,9,3,9,8
1403,8,0,0,0,0,3,3,100,1,0,0,34,151,77,436,0,7,16,9,59,59,1,0,0,0,17,66,14,0.825,8,0,2,7,0,8,0,3,19,1,8,0,0,27,0,9,3,8,6
1404,6,2,2,2,100,5,5,100,1,0,0,28,78,61,359,0,3,11,7,47,49,0.959,4,5,0,13,127,14,0.901,10,2,0,6,0,11,6,2,11,0.647,11,0,0,15,1,29,1,12,14
1405,0,2,1,2,50,1,2,50,0.5,0,1,29,130,109,449,0,6,13,8,86,90,0.956,1,1,1,18,59,10,0.855,6,0,2,10,1,11,2,6,11,0.846,14,0,0,15,0,15,0,6,11
1406,7,1,0,0,0,3,3,100,1,0,0,35,67,58,171,0,1,7,5,42,45,0.933,0,0,0,18,58,7,0.892,16,3,3,4,0,13,2,6,16,0.867,10,0,0,16,1,14,1,19,11
1407,12,0,0,0,0,1,1,100,1,0,0,21,64,57,150,0,1,7,3,48,51,0.941,0,0,0,19,62,7,0.899,4,3,3,16,0,16,6,2,13,0.727,11,0,0,16,0,3,0,7,10
1408,5,0,0,0,0,3,3,100,1,0,0,20,74,59,246,0,3,7,4,42,42,1,2,3,0,19,64,4,0.941,7,3,4,10,0,12,7,1,9,0.632,13,0,0,12,1,9,0,10,14
1409,13,0,0,0,0,5,6,83.33333333,0.833,0,1,42,55,53,125,0,2,4,3,55,55,1,5,5,1,12,65,7,0.903,10,4,3,7,1,9,1,7,12,0.9,14,0,0,12,0,15,1,14,13
1410,12,0,0,0,0,4,6,66.66666667,0.667,0,3,39,80,49,172,0,3,2,0,41,41,1,4,7,0,10,61,8,0.884,5,1,1,11,0,14,1,4,6,0.933,12,1,0,33,1,12,3,6,11
1411,3,0,0,0,0,4,6,66.66666667,0.667,0,0,39,103,64,256,0,2,8,4,49,49,1,2,2,1,13,47,2,0.959,11,1,1,5,1,6,4,1,14,0.6,11,0,0,33,0,12,3,12,12
1412,0,3,1,1,100,3,3,100,1,0,0,26,121,98,482,0,7,12,15,56,56,1,0,0,0,12,90,11,0.891,7,1,0,9,0,10,2,2,15,0.833,12,1,0,29,1,26,1,8,13
1413,9,2,2,2,100,1,1,100,1,0,0,24,126,90,413,0,2,11,3,72,72,1,0,0,0,14,77,12,0.865,9,0,1,7,0,15,2,2,10,0.882,13,0,0,29,0,17,0,9,12
1414,1,0,0,0,0,2,2,100,1,2,0,41,109,93,263,0,3,5,5,84,84,1,0,0,0,12,60,5,0.923,7,1,2,5,0,13,4,4,6,0.765,11,0,0,16,1,12,1,8,10
1415,6,0,0,0,0,3,3,100,1,0,0,36,95,61,237,0,3,4,4,56,56,1,0,0,0,17,94,5,0.95,5,2,1,7,0,6,4,4,13,0.6,10,1,0,16,0,9,0,7,11
1416,13,2,2,2,100,1,1,100,1,0,0,20,104,86,376,0,6,17,4,70,73,0.959,0,0,0,17,53,14,0.791,12,1,0,14,0,8,3,1,7,0.727,14,1,0,233,1,17,0,13,9
1417,2,3,3,3,100,1,1,100,1,0,0,19,85,56,294,0,3,12,5,53,54,0.981,0,0,0,15,91,18,0.835,14,0,1,12,0,7,1,3,8,0.389,9,2,0,233,0,24,1,14,14
1418,8,1,0,0,0,1,1,100,1,1,0,27,181,91,300,0,7,20,13,69,74,0.932,0,0,0,24,68,14,0.829,4,2,1,10,0,18,4,2,10,0.818,10,0,0,12,1,11,0,6,10
1419,7,0,0,0,0,5,5,100,1,0,0,38,98,87,346,0,6,14,15,50,58,0.862,0,0,0,19,98,21,0.823,10,1,2,4,0,10,2,4,18,0.833,10,0,0,12,0,15,1,11,10
1420,4,1,1,1,100,3,3,100,1,2,0,36,45,54,143,0,0,9,3,38,38,1,0,0,0,12,64,4,0.941,14,0,4,6,0,16,2,1,15,0.889,9,0,0,5,1,22,1,14,18
1421,5,0,0,0,0,2,2,100,1,0,0,38,59,66,157,0,0,4,2,53,54,0.981,0,0,0,14,53,10,0.841,6,4,0,14,0,15,1,2,16,0.938,18,0,0,5,0,6,0,10,9
1422,2,1,1,1,100,4,4,100,1,0,0,45,87,69,203,0,2,4,3,56,58,0.966,0,0,0,14,135,5,0.964,6,1,1,10,0,18,2,4,7,0.9,8,0,0,233,1,19,1,7,9
1423,5,1,0,0,0,1,1,100,1,0,0,36,133,134,374,0,6,5,11,95,97,0.979,0,0,0,16,90,4,0.957,10,1,1,6,0,7,4,2,18,0.636,9,0,0,233,0,8,0,11,8
1424,7,1,0,0,0,1,1,100,1,0,0,24,107,74,233,0,0,5,9,46,46,1,0,0,0,16,97,11,0.898,8,1,0,6,0,12,1,4,8,0.923,9,1,0,4,1,8,0,9,10
1425,0,3,2,2,100,3,3,100,1,0,0,32,99,91,284,0,5,11,9,73,73,1,0,0,0,7,76,5,0.938,6,0,1,8,0,8,4,1,12,0.667,10,0,0,4,0,28,1,6,9
