Team_Name,Tries_Scored,Conversions,Conversion_Attempts,Conversion_Percentage,Penalty_Goals,Penalty_Attempts,Penalty_Percentage,Kick_at_Goal_Success,Drop_Goals,Drop_Goal_Attempts,Kicks_from_Hand,Passes,Runs,Metres_Run,Possession(%),Clean_Breaks,Defenders_Beaten,Offloads,Rucks_Won,Total_Rucks,%Rucks_Won,Mauls_Won,Total_Mauls,%Mauls_Won,Turnovers_Conceded,Tackles_Made,Tackles_Missed,Tackling_Success_Rate,Own_Scrum_Won,Own_Scrum_Lost,Opp_Scrum_Won,Opp_Scrum_Lost,%Scrums_on_own_feed,Own_Lineout_Won,Own_Lineout_Lost,Opp_Lineout_Won,Opp_Lineout_Lost,%Lineouts_on_own_feed,Penalties_Conceeded,Yellow_Cards,Red_Cards,Referee,Playing_Location,Result,Outcome,Tot_Own_Scrums,Penalties_Won
9,1,0,1,0,3,4,75,0.6,0,0,28,162,142,406,0.33,3,18,11,10,1,0.963,0,0,0,18,182,26,0.88,11,0,1,8,0,13,0,1,6,1,6,0,0,0,0,14,1,11,11
13,3,3,3,100,0,3,0,0.5,0,0,33,87,105,344,0.6,10,17,10,59,62,0.952,0,0,0,10,89,15,0.86,15,2,0,6,0,9,1,0,18,0.9,9,0,0,0,1,21,1,17,6
8,2,1,2,50,1,1,100,0.67,0,0,20,110,83,317,0.4,5,15,4,60,64,0.938,0,0,0,26,86,17,0.83,6,0,2,15,0,18,0,1,9,1,6,0,0,0,0,15,0,6,9
2,10,4,10,40,0,0,0,0.4,0,0,25,147,106,765,0.83,12,27,14,50,54,0.926,0,0,0,14,106,14,0.88,5,2,1,5,0,11,1,4,13,0.917,12,0,0,0,1,58,1,7,8
16,2,0,2,0,1,1,100,0.33,0,0,24,101,105,328,0.17,3,14,5,72,77,0.935,0,0,0,10,97,27,0.78,5,1,2,5,0,13,4,1,11,0.765,8,2,0,0,0,13,0,6,12
11,3,3,3,100,3,3,100,1,0,0,24,119,99,318,0.75,3,15,3,77,79,0.975,0,0,0,12,143,20,0.88,3,1,1,9,0,14,1,2,13,0.933,15,2,0,0,1,30,1,4,9
3,1,1,1,100,2,2,100,1,0,1,21,142,125,344,0.25,3,20,12,96,10,0.941,0,0,0,11,115,15,0.88,9,1,1,3,0,13,2,1,14,0.867,9,0,0,0,0,13,0,10,15
8,0,0,0,0,5,7,71.42857143,0.71,0,0,19,121,109,319,0.51,8,21,6,76,81,0.938,5,6,0,20,99,17,0.85,6,0,0,4,0,12,3,0,14,0.8,9,0,0,0,1,15,1,6,14
0,2,0,2,0,1,2,50,0.25,0,0,28,117,107,321,0.49,5,17,10,66,74,0.892,7,8,0,17,122,21,0.85,4,0,0,6,0,14,0,3,12,1,14,0,0,0,0,13,0,4,9
4,4,3,4,75,4,4,100,0.88,0,0,31,195,128,614,0.38,15,24,22,74,76,0.974,0,0,0,10,167,14,0.92,6,2,1,5,0,8,1,1,12,0.889,10,0,0,0,1,38,1,8,6
9,0,0,0,0,3,4,75,0.75,0,0,21,134,141,432,0.62,4,14,4,99,10,0.925,0,0,0,16,107,24,0.82,5,1,2,6,0,12,1,1,8,0.923,6,0,0,0,0,9,0,6,10
5,2,2,2,100,2,3,66.66666667,0.8,0,0,22,109,92,372,0.4,5,16,5,64,68,0.941,5,5,1,15,137,16,0.9,3,1,0,7,1,12,5,1,8,0.706,6,0,0,0,1,20,1,4,9
4,1,1,1,100,4,6,66.66666667,0.71,0,2,25,203,136,492,0.6,8,16,15,96,10,0.96,0,0,0,11,99,16,0.86,7,0,1,3,0,8,1,5,12,0.889,9,0,0,0,0,19,0,7,6
3,1,0,1,0,6,7,85.71428571,0.75,0,1,28,94,90,331,0.5,7,14,5,57,60,0.95,8,8,1,12,92,14,0.87,2,2,1,5,1,18,3,2,11,0.857,7,0,0,0,1,23,0,4,11
8,2,2,2,100,4,5,80,0.86,0,0,29,86,90,355,0.5,5,14,6,58,59,0.983,2,2,1,19,89,14,0.86,5,1,2,2,1,11,2,3,18,0.846,11,0,0,0,0,26,1,6,7
5,2,1,2,50,5,7,71.42857143,0.67,0,1,16,145,151,551,0.5,8,27,13,91,96,0.948,0,0,0,12,140,13,0.92,4,1,1,5,0,8,2,1,7,0.8,10,0,0,0,1,27,1,5,13
8,1,1,1,100,5,7,71.42857143,0.75,0,0,19,119,113,348,0.5,4,13,7,93,96,0.969,1,1,1,13,140,26,0.84,5,1,1,4,1,7,1,2,8,0.875,13,0,0,0,0,22,0,6,10
